,company_permalink,company_name,company_category_code,company_country_code,company_state_code,company_region,company_city,investor_permalink,investor_name,investor_category_code,investor_country_code,investor_state_code,investor_region,investor_city,funding_round_type,funded_at,funded_month,funded_quarter,funded_year, raised_amount_usd ,overview,tag_list,image1,image2,image3,number_of_employees,office_latitude,office_longitude
76,/company/multiply,Multiply,ecommerce,IDN,,Kebayoran Lama,"Kebayoran Lama, Jakarta Selatan",/company/abs-cbn,ABS-CBN GLOBAL LTD.,public_relations,PHL,,Quezon City,Quezon City,venture,11/17/08,2008-11,2008-Q4,2008,"5,000,000","<p>With over two hundred thousand merchants, Multiply is the largest marketplace in Southeast Asia. The service started life as a social networking site in 2004, bringing innovations such as the news feed to the industry, but has evolved into the purest example of social shopping on the web today. The shops, the products, the transactions, and of course, the buyers, all live within the Multiply ecosystem.</p>
<p>Multiply’s ecommerce platform offers sellers a combination of ecommerce and social communications tools that can not be found on any other site.</p>
<p>Multiply was acquired by Naspers in the fall of 2010, and is headquartered in Jakarta with an additional office in Manila.</p>","multiply, contentsharing, digitalcontent, social",http://api-images.crunchbase.com/assets/images/resized/0000/0007/7v8-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0000/0007/7v8-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0000/0007/7v8-max-450x450.png,,26.400499,-80.097742
77,/company/tareasplus,TareasPlus,education,USA,CA,SF Bay,San Francisco,/company/academic-partnerships,Academic Partnerships,,USA,TX,Dallas,Dallas,angel,11/9/12,2012-11,2012-Q4,2012,"850,000","<p>Tareasplus is an educational marketplace for video courses created by the best teachers in the world, built around a knowledge tree designed to guide students through the exact curriculum they need to achieve whatever they desire. The company is founded by math expert Roberto Cuartas and serial entrepreneur Hernan Jaramillo.  Tareasplus is based in San Francisco and has offices in Medellin, Colombia.</p>","education, video, marketplace",http://api-images.crunchbase.com/assets/images/resized/0021/9818/219818v1-max-150x150.jpg,http://api-images.crunchbase.com/assets/images/resized/0021/9818/219818v1-max-250x250.jpg,http://api-images.crunchbase.com/assets/images/resized/0021/9818/219818v1-max-450x450.jpg,10,37.7813581,-122.3913859
78,/company/infindo-technology-sdn-bhd,Infindo Technology Sdn Bhd,mobile,MYS,,Petaling Jaya,"Petaling Jaya, Selangor D.E.",/company/accel-x-pte-ltd,Accel-X Pte Ltd,,,,unknown,,series-a,4/1/11,2011-04,2011-Q2,2011,"1,100,000","<p>Infindo Technology was incepted in 2007 and was initially committed to rigorous Research and Development (R&amp;D) activities, focusing on developing the latest in mobile technologies.  Since 2008, Infindo transcended the market of mobile applications with thousands of applications being downloaded globally.</p>
<p>Throughout the years, Infindo has grown by leaps and bounds, developing profound and innovative applications for various mobile platforms to different partners and clients worldwide encompassing Apple iPhone, iPad, Android, Symbian, Windows Mobile and Blackberry.</p>
<p>Infindo is currently the market leader in the region as a full-fledged â€˜Application Store Providerâ€™ and its extensive “App Creator” platform provider.  Amongst Infindoâ€™s latest achievements is the development of an indigenous and prominent â€˜Cross-Platform Application Store Solutionâ€™ â€“ The Polygon App Store, that allow any mobile carrier or corporate to launch their own application store, pushing content delivery, as well as applications development to a brand new level.</p>","appstore, apps, cross-platform, app-creator, application, app-store", , , ,45,,
79,/company/mesixty,MeSixty,mobile,SGP,,Bandar Seri Begawan,Bandar Seri Begawan,/company/accel-x-pte-ltd,Accel-X Pte Ltd,,,,unknown,,series-a,10/1/11,2011-10,2011-Q4,2011,,"<p>Founded in 2011, MeSixty is a mobile app company focused on revolutionizing the way people discover and interact with social media. MeSixty develops technologies that index geo-tagged social media and ranks it using our proprietary algorithm to deliver relevant content through its social media app “Chatworthy”.    </p>
<p>MeSixty is headquartered in Brunei Darussalam as part of the BEDB iCentre initiative and funded by Accel-X Pte Ltd, a Singapore based venture capital fund.</p>","social-media, locationn-based, ipad, iphone, developer, venture-capital, geo-social, instagram",http://api-images.crunchbase.com/assets/images/resized/0019/5419/195419v2-max-150x150.jpg,http://api-images.crunchbase.com/assets/images/resized/0019/5419/195419v2-max-250x250.jpg,http://api-images.crunchbase.com/assets/images/resized/0019/5419/195419v2-max-450x450.jpg,8,,
80,/company/inverted-edge,Inverted Edge,fashion,SGP,,Singapore,Singapore,/company/accel-x-pte-ltd,Accel-X Pte Ltd,,,,unknown,,series-a,2/18/13,2013-02,2013-Q1,2013,"1,600,000","<p>INVERTED EDGE is an online shopping platform for independent contemporary fashion designers. We place an emphasis on identifying internationally ready, high quality and globally relevant labels from Asia Pacific and beyond, complementing these collections with hand-picked vintage pieces and special collaboration capsules. We follow a rigid selection and sourcing process to curate collections and provide style insights that meet the needs of the woman who shops not by trends, but for her personal style.</p>
<p>Under our corporate banner, The World of Edge, we also provide white label ecommerce solutions for other fashion brands, and for media partners who want to embed commerce into their content. SPH (Singapore Press Holdings) is a recent addition to our white label partner list. </p>","online-fashion, fashion-ecommerce, independent-designers, white-label-ecommerce, e-commerce",http://api-images.crunchbase.com/assets/images/resized/0023/6217/236217v5-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0023/6217/236217v5-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0023/6217/236217v5-max-450x450.png,10,1.3059739,103.8585828
81,/company/adchemy,Adchemy,advertising,USA,CA,SF Bay,Foster City,/company/accenture,Accenture,consulting,USA,CA,San Diego,San Diego,venture,10/20/09,2009-10,2009-Q4,2009,"31,000,000","<p>Adchemy helps online brands scale ecommerce revenue acquisition with easy-to-use software that radically simplifies digital marketing campaigns and delivers unbelievably useful ads. Currently 8 out of the top 50 retailers on the IR500 us Adchemy software. For more information, please visit www.adchemy.com. </p>
<p>The Adchemy platform automates and enforces best practices for keyword and PLA search campaigns, which leads to huge growth. On average, Adchemy software clients experience an improvement of 400+ percent more impressions, 150+ percent more clicks, at least 100 percent more revenue and 40+ percent higher margins, all while maintaining or exceeding target return on ad spend. </p>
<p>Unlike other solutions designed for power users, Adchemy software is insanely easy to use. At the core of Adchemy’s software is the Adchemy IntentGraph that allows marketers and merchandisers to organize campaigns around their business language: products, not keywords. </p>","leadgeneration, customeracquisition, directmarketing, onlinemarketing",http://api-images.crunchbase.com/assets/images/resized/0000/3337/3337v4-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0000/3337/3337v4-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0000/3337/3337v4-max-450x450.png,150,,
82,/company/predixion-software,Predixion Software,software,USA,CA,Los Angeles,San Juan Capistrano,/company/accenture,Accenture,consulting,USA,CA,San Diego,San Diego,series-c+,7/8/13,2013-07,2013-Q3,2013,"20,000,000","<p>Founded in 2009, Predixion Software develops and markets predictive analytics solutions fully integrated with Microsoft’s BI platform which has the largest install base across the business intelligence landscape.    </p>
<p>Predixion enables self-service predictive analytics allowing customers to use and analyze large amounts of data to make actionable decisions, all within the familiar environment of Excel and PowerPivot. Predixion customers are achieving immediate results across a multitude of industries including: retail, finance, healthcare, marketing, telecommunications and insurance/risk management.</p>
<p>Predixion Software is headquartered in San Juan Capistrano, California with development offices in Redmond, Washington.  </p>",,http://api-images.crunchbase.com/assets/images/resized/0008/9450/89450v1-max-150x150.jpg,http://api-images.crunchbase.com/assets/images/resized/0008/9450/89450v1-max-250x250.jpg,http://api-images.crunchbase.com/assets/images/resized/0008/9450/89450v1-max-450x450.jpg,,33.4979805,-117.6648999
83,/company/apigee,Apigee,enterprise,USA,CA,SF Bay,Palo Alto,/company/accenture,Accenture,consulting,USA,CA,San Diego,San Diego,series-c+,7/31/13,2013-07,2013-Q3,2013,"35,000,000","<p>Apigee is the leading provider of API technology and services for enterprises and developers. Hundreds of companies including Walgreens, Bechtel, eBay, Pearson, and Gilt Groupe as well as tens of thousands of developers use Apigee to simplify the delivery, management and analysis of APIs and apps.</p>
<p>Apigee’s global headquarters are in Palo Alto, California, and it also has offices in Bangalore, India; London; and Austin, Texas.</p>","secure-cloud-gateway, cloud-services, apis, api-management, api-analytics",http://api-images.crunchbase.com/assets/images/resized/0002/6739/26739v9-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0002/6739/26739v9-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0002/6739/26739v9-max-450x450.png,65,37.369445,-121.967223
84,/company/gemini,Gemini Mobile Technologies,mobile,USA,CA,SF Bay,San Mateo,/company/access,Access,,JPN,,Chiyoda-ku,"Chiyoda-ku, Tokyo",venture,5/31/07,2007-05,2007-Q2,2007,"5,000,000", , , , , , , , 
85,/company/zoona,Zoona,mobile,ZMB,,Lusaka,Lusaka,/company/accion-international,Accion,nonprofit,USA,MA,Boston,Boston,venture,3/2/12,2012-03,2012-Q1,2012,"4,000,000","<p>Zoona (formerly Mobile Transactions International), a Zambia-based mobile technology company. Led by Mike Quinn, CEO, Zoona leverages mobile technology and an agent network to enable financial transactions across the Zambian economy. Its core products include Money Transfers, Electronic Voucher Payments, and Agent Payments for consumers, non-governmental organizations, government agencies, and commercial enterprises.  </p>",,http://api-images.crunchbase.com/assets/images/resized/0017/6784/176784v2-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0017/6784/176784v2-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0017/6784/176784v2-max-450x450.png,,,
86,/company/demystdata,DemystData,analytics,HKG,,Hong Kong,Hong Kong,/company/accion-international,Accion,nonprofit,USA,MA,Boston,Boston,series-a,8/28/12,2012-08,2012-Q3,2012,,"<p>DemystData helps financial institutions optimize customer interactions through improved access to information. They bring together the best available online, social, and internal company data to create more comprehensive profiles and refined customer predictions. This happens in real time and is delivered via an API. DemystData has offices in New York and Hong Kong.</p>",,http://api-images.crunchbase.com/assets/images/resized/0020/8628/208628v1-max-150x150.jpg,http://api-images.crunchbase.com/assets/images/resized/0020/8628/208628v1-max-250x250.jpg,http://api-images.crunchbase.com/assets/images/resized/0020/8628/208628v1-max-450x450.jpg,,,
